delivery_id,date,time,origin_warehouse,destination_city,destination_country,client_name,product_type,product_grade,volume_kg,distance_km,delivery_time_hours,transport_cost_eur,delivery_status,delay_hours
DEL266309,14/02/2024,16:02,Warehouse_DE_Hamburg,Krakow,PL,Client_15,SMP,,4518,858,11,723.4,On-time,0
DEL246043,06-25-2024,09:12,Warehouse_PL_Warsaw,Breda,NL,Client_35,Butter,A,1787,1117,15.1,1444.13,On-time,0
DEL367325,17/06/2024,05:31,Warehouse_DE_Hamburg,Lille,FR,Client_30,SMP,,7675,1002,14.2,1016.57,On-time,0
DEL321275,08/03/2024,,Warehouse_DE_Hamburg,Nantes,FR,Client_12,SMP,,2854,1050,14.5,903.14,On-time,0
DEL739287,05/06/2024,11:48,Warehouse_FR_Paris,Nantes,FR,Client_4,SMP,,,386,5,285.16,On-time,0
DEL198080,07/03/2024,08:21,Warehouse_PL_Warsaw,Leipzig,DE,Client_3,Butter,C,1621,719,9,817.25,On-time,0
DEL395881,10/01/2024,20:53,Warehouse_PL_Warsaw,Nijmegen,NL,Client_35,SMP,,6668,1184,14.7,1071.52,On-time,0
DEL550410,22/04/2024,09:27,Warehouse_PL_Warsaw,Krakow,PL,Client_33,Cheese,,2992,308,3.6,330.48,On-time,0
DEL682355,20/04/2024,02:59,Warehouse_PL_Warsaw,Eindhoven,NL,Client_18,SMP,,3632,1092,15,751.74,On-time,0
DEL360515,25/04/2024,23:18,Warehouse_PL_Warsaw,Montpellier,FR,Client_8,Cheese,,2510,1417,16.7,1228.29,On-time,0
DEL321628,13/03/2024,09:48,Warehouse_FR_Paris,Szczecin,PL,Client_11,Cheese,,3059,1671,25.4,1719.76,On-time,0
DEL900509,29/02/2024,03:43,Warehouse_DE_Hamburg,Brussels,BE,Client_4,Butter,A,3463,404,6.2,491.23,On-time,0
DEL224015,03/02/2024,00:53,Warehouse_PL_Warsaw,Lille,FR,Client_2,Cheese,,4015,1563,20.2,1506.17,On-time,0
DEL547924,12/02/2024,18:30,Warehouse_DE_Hamburg,Gdansk,PL,Client_10,SMP,,4852,851,12.9,681.8,On-time,0
DEL809790,25/01/2024,10:01,Warehouse_FR_Paris,Breda,NL,Client_8,Butter,B,,467,6.8,567.69,On-time,0
DEL259033,14/06/2024,09:26,Warehouse_DE_Hamburg,Almere,NL,Client_18,SMP,,6478,407,4.8,413.24,On-time,0
DEL627743,11/02/2024,00:25,Warehouse_FR_Paris,Breda,NL,Client_30,Butter,B,2715,438,5.3,620.02,On-time,0
DEL935990,02/05/2024,10:25,Warehouse_PL_Warsaw,Strasbourg,FR,Client_32,Cheese,,4920,1428,19.4,1654.33,On-time,0
DEL945467,15/05/2024,12:40,Warehouse_PL_Warsaw,Seville,ES,Client_24,Butter,A,3552,2275,29.6,3575.44,On-time,0
DEL133467,24/04/2024,04:46,Warehouse_FR_Paris,Almere,NL,Client_34,Cheese,,2767,479,5.6,426.78,On-time,0
DEL872714,01/01/2024,09:03,Warehouse_PL_Warsaw,Liege,BE,Client_17,Cheese,,2118,1180,14,1238.32,On-time,0
DEL315450,05/04/2024,04:45,Warehouse_DE_Hamburg,Utrecht,NL,Client_25,SMP,,6687,467,5.4,390.26,On-time,0
DEL698229,24/01/2024,00:49,Warehouse_DE_Hamburg,Groningen,NL,Client_23,Butter,A,2241,319,4.5,415.87,On-time,0
DEL197627,27/03/2024,,Warehouse_FR_Paris,Madrid,ES,Client_21,Butter,A,2748,980,13.9,1138.08,Delayed,5.3
DEL624788,31/01/2024,21:24,Warehouse_PL_Warsaw,Lille,FR,Client_10,SMP,,2036,1464,21,1146.29,Delayed,6.1
DEL678870,24/03/2024,,Warehouse_FR_Paris,Berlin,DE,Client_34,Cheese,,1205,733,10.7,740.94,Delayed,3.5
DEL163818,01-13-2024,04:16,Warehouse_FR_Paris,Charleroi,BE,Client_34,Butter,A,2603,306,4.6,431.37,Delayed,6.6
DEL161045,13/05/2024,23:33,Warehouse_FR_Paris,Essen,DE,Client_28,SMP,,7511,605,9.5,546.64,On-time,0
DEL667294,22/05/2024,13:32,Warehouse_FR_Paris,Nantes,FR,Client_25,Cheese,,4757,336,5,383.39,Delayed,5.9
DEL816772,14/03/2024,15:43,Warehouse_DE_Hamburg,Berlin,DE,Client_15,SMP,,3410,317,20.70567598,229.97,On-time,0
DEL836604,30/03/2024,19:43,Warehouse_PL_Warsaw,Rome,IT,Client_25,Butter,A,2405,1550,23.7,2019.56,On-time,0
DEL488848,08/06/2024,09:03,Warehouse_DE_Hamburg,Lille,FR,Client_26,SMP,,1477,1104,15.4,738.46,Delayed,4.5
DEL448428,06/04/2024,04:20,Warehouse_FR_Paris,Wroclaw,PL,Client_24,SMP,,3991,1640,21.3,1441.33,On-time,0
DEL202931,17/05/2024,19:13,Warehouse_DE_Hamburg,Montpellier,FR,Client_26,Butter,A,1496,1177,13.4,1528.47,Delayed,7.2
DEL875357,30/01/2024,14:14,Warehouse_FR_Paris,Warsaw,PL,Client_19,SMP,,7503,1578,24.3,1495.66,On-time,0
DEL537497,19/01/2024,09:08,Warehouse_PL_Warsaw,Katowice,PL,Client_2,SMP,,4410,286,4.3,253.43,On-time,0
DEL832038,25/01/2024,11:21,Warehouse_PL_Warsaw,Wroclaw,PL,Client_24,Butter,A,1610,191,2.6,248.48,On-time,0
DEL366314,27/04/2024,08:42,Warehouse_DE_Hamburg,Milan,IT,Client_19,Butter,A,1988,1222,14.5,1296.58,On-time,0
DEL566039,05/04/2024,01:22:07,Warehouse_PL_Warsaw,Dortmund,DE,Client_16,Cheese,,2583,624,8,592.89,On-time,0
DEL922429,10/02/2024,03:06,Warehouse_DE_Hamburg,Nijmegen,NL,Client_22,SMP,,2910,382,5.3,322.56,On-time,0
DEL459403,24/02/2024,05:18,Warehouse_FR_Paris,Charleroi,BE,Client_14,Cheese,,3314,306,3.5,332.2,On-time,0
DEL471084,19/05/2024,13:58,Warehouse_FR_Paris,Antwerp,BE,Client_23,Cheese,,1568,303,4.9,242.27,On-time,0
DEL838045,30/01/2024,17:06,Warehouse_DE_Hamburg,Nijmegen,NL,Client_30,Butter,B,2172,443,7,585.06,Delayed,11.4
DEL330697,17/06/2024,14:14,Warehouse_DE_Hamburg,Breda,NL,Client_2,Butter,B,,371,4.9,417.7,Delayed,11.4
DEL981610,12/05/2024,23:38,Warehouse_FR_Paris,Krakow,PL,Client_34,Cheese,,2085,1447,21.3,1223.23,Delayed,11.7
DEL184539,07/06/2024,11:31,Warehouse_PL_Warsaw,Almere,NL,Client_22,Butter,A,2271,1132,16.3,1319.63,On-time,0
DEL581079,03-27-2024,07:55,Warehouse_PL_Warsaw,Ghent,BE,Client_31,Cheese,,2498,1135,18.4,1071.29,On-time,0
DEL105814,28/01/2024,13:14,Warehouse_DE_Hamburg,Milan,IT,Client_34,Butter,B,2247,1347,16.9,1529.11,On-time,0
DEL121285,17/01/2024,18:56,Warehouse_DE_Hamburg,Nantes,FR,Client_17,Cheese,,1422,1042,16.6,1026.63,On-time,0
DEL304621,02/01/2024,10:53:08,Warehouse_DE_Hamburg,Madrid,ES,Client_11,Butter,B,1614,1874,29.5,1869.98,Delayed,9.9
DEL729232,25/02/2024,09:46,Warehouse_PL_Warsaw,Lyon,FR,Client_27,Cheese,,3284,1428,23.2,1379.36,Delayed,11.8
DEL118310,07/06/2024,23:10,Warehouse_PL_Warsaw,Warsaw,PL,Client_10,Cheese,,2937,124,,105.33,On-time,0
DEL223436,07/02/2024,03:28,Warehouse_DE_Hamburg,Bremen,DE,Client_19,Cheese,,3182,589,7.1,593.91,On-time,0
DEL246265,21/05/2024,22:21,Warehouse_DE_Hamburg,Amsterdam,NL,Client_29,Cheese,,,493,6.2,451.22,On-time,0
DEL154724_DUP,05/02/2024,16:51,Warehouse_FR_Paris,Katowice,PL,Client_21,SMP,,6883,1480,19,1200.67,On-time,0
DEL721416,03-26-2024,17:02,Warehouse_FR_Paris,Valencia,ES,Client_33,Cheese,,3213,1069,15.9,1006.28,Delayed,8.4
DEL299100,17/03/2024,23:11,Warehouse_FR_Paris,Florence,IT,Client_18,Cheese,,2471,1001,15.9,1045.46,Delayed,8.1
DEL540135,27/06/2024,20:40,Warehouse_FR_Paris,Dusseldorf,DE,Client_26,SMP,,5279,630,7.7,567.1,Delayed,5.5
DEL615178,22/04/2024,13:00,Warehouse_DE_Hamburg,Amsterdam,NL,Client_32,SMP,,6747,427,6.9,96.94694418,On-time,0
DEL141026,06-22-2024,16:06,Warehouse_DE_Hamburg,Dortmund,DE,Client_12,SMP,,3691,145,2.3,131.15,On-time,0
DEL890019,04/04/2024,03:11,Warehouse_DE_Hamburg,Liege,BE,Client_13,SMP,,3922,520,8.3,443.43,On-time,0
DEL134768,25/01/2024,02:05,Warehouse_DE_Hamburg,Eindhoven,NL,Client_25,Butter,A,1947,477,5.4,553.37,On-time,0
DEL681078,06/05/2024,00:27,Warehouse_PL_Warsaw,Ghent,BE,Client_9,Butter,B,2586,1115,12.6,1488.83,On-time,0
DEL866197,28/06/2024,04:57,Warehouse_FR_Paris,Lyon,FR,Client_24,Butter,B,2069,111,1.5,135.43,On-time,0
DEL614064,09/05/2024,08:34,Warehouse_FR_Paris,Milan,IT,Client_35,SMP,,4152,1122,15,901.71,On-time,0
DEL239430,10/03/2024,01:41,Warehouse_DE_Hamburg,Naples,IT,Client_19,SMP,,7880,1232,14.4,1052.86,On-time,0
DEL442399,21/05/2024,,Warehouse_DE_Hamburg,Warsaw,PL,Client_25,Butter,B,1280,881,,867.25,On-time,0
DEL803185,12/05/2024,12:25,Warehouse_PL_Warsaw,Florence,IT,Client_34,SMP,,5050,1578,19.2,1510.29,Delayed,4.3
DEL176116,24/05/2024,05:15:34,Warehouse_PL_Warsaw,Seville,ES,Client_24,Cheese,,1756,2321,31.1,2109.81,On-time,0
DEL592733,01/04/2024,03:17,Warehouse_FR_Paris,Eindhoven,NL,Client_33,Butter,A,1775,463,5.7,502.79,On-time,0
DEL379500,27/02/2024,14:09,Warehouse_PL_Warsaw,Turin,IT,Client_13,SMP,,6516,1384,18.4,1074.56,Delayed,8.9
DEL217373,27/05/2024,,Warehouse_FR_Paris,The Hague,NL,Client_14,Butter,B,3302,476,,647.45,On-time,0
DEL170419,26/05/2024,07:17,Warehouse_FR_Paris,Marseille,FR,Client_13,Cheese,,2404,252,4.1,206.1,On-time,0
DEL819153,25/02/2024,22:27,Warehouse_DE_Hamburg,Ghent,BE,Client_23,Butter,A,2866,500,8.1,716.72,Delayed,4.8
DEL718985,21/05/2024,14:42,Warehouse_DE_Hamburg,Ghent,BE,Client_20,SMP,,6380,467,6.1,476.43,On-time,0
DEL718789,30/03/2024,03:05,Warehouse_PL_Warsaw,Bremen,DE,Client_4,Cheese,,3493,786,12.1,848.75,On-time,0
DEL646346,18/04/2024,01:58,Warehouse_PL_Warsaw,Munich,DE,Client_30,Butter,B,1768,859,12.5,1097.76,On-time,0
DEL388186,23/01/2024,,Warehouse_PL_Warsaw,Gdansk,PL,Client_24,Cheese,,2868,342,4.7,359.6,On-time,0
DEL920165,09/05/2024,09:45,Warehouse_FR_Paris,Rome,IT,Client_5,SMP,,6328,1189,16.4,940.49,On-time,0
DEL940664,25/03/2024,16:48:38,Warehouse_DE_Hamburg,Poznan,PL,Client_8,Butter,C,1323,883,39.34536359,867.94,Delayed,8
DEL955324,10/03/2024,22:01,Warehouse_PL_Warsaw,Montpellier,FR,Client_18,Butter,A,2530,1595,,1763.59,On-time,0
DEL280777,12/05/2024,16:59,Warehouse_DE_Hamburg,Madrid,ES,Client_14,SMP,,7806,1631,18.4,1550.71,Delayed,10.2
DEL863535,04/06/2024,14:37,Warehouse_FR_Paris,Tilburg,NL,Client_35,Butter,C,1352,453,7.4,504.49,Delayed,5.4
DEL390297,05/01/2024,01:23,Warehouse_FR_Paris,Strasbourg,FR,Client_12,Cheese,,2054,158,2,510.5277105,On-time,0
DEL409797_DUP,28/03/2024,21:15,Warehouse_FR_Paris,Bydgoszcz,PL,Client_18,Cheese,,3026,1403,20.1,5382.909135,On-time,0
DEL200879,22/02/2024,01:51,Warehouse_DE_Hamburg,Berlin,DE,Client_27,Butter,C,2047,567,8.5,774.11,On-time,0
DEL975454,10/03/2024,17:54,Warehouse_FR_Paris,Krakow,PL,Client_21,SMP,,1254,1567,20,1127.53,On-time,0
DEL153601,03/01/2024,05:00,Warehouse_DE_Hamburg,Zaragoza,ES,Client_34,SMP,,7317,1757,26.9,1740.62,On-time,0
DEL715641,21/03/2024,22:07,Warehouse_FR_Paris,Barcelona,ES,Client_20,Cheese,,2853,1173,16.4,1171.07,Delayed,9.1
DEL312134,09/01/2024,22:15,Warehouse_DE_Hamburg,Dusseldorf,DE,Client_24,Cheese,,4068,167,2.1,159.82,On-time,0
DEL330257,11/05/2024,04:31:28,Warehouse_FR_Paris,The Hague,NL,Client_14,SMP,,4723,417,6.1,314.55,On-time,0
DEL631586,28/01/2024,13:27,Warehouse_FR_Paris,Rotterdam,NL,Client_2,SMP,,5986,467,,1067.776775,On-time,0
DEL684004,21/01/2024,10:59,Warehouse_PL_Warsaw,Paris,FR,Client_7,SMP,,6373,1631,23.1,1652.99,On-time,0
DEL972697,05/02/2024,02:22,Warehouse_DE_Hamburg,Groningen,NL,Client_24,Cheese,,3507,345,4.9,310.38,On-time,0
DEL252719,17/02/2024,14:40,Warehouse_PL_Warsaw,Dusseldorf,DE,Client_25,Butter,B,1766,628,8.6,645.63,On-time,0
DEL336176,17/02/2024,20:12,Warehouse_FR_Paris,Almere,NL,Client_2,Cheese,,3467,429,5.7,404.89,Delayed,4.5
DEL430457,30/03/2024,03:15,Warehouse_PL_Warsaw,Katowice,PL,Client_17,Butter,A,1962,183,2.9,225.65,On-time,0
DEL379193,25/05/2024,14:25,Warehouse_PL_Warsaw,Cologne,DE,Client_7,Butter,A,2415,861,,1034.6,Delayed,9.5
DEL791471,22/01/2024,19:44,Warehouse_PL_Warsaw,Berlin,DE,Client_5,SMP,,6181,605,7.7,534.32,On-time,0
DEL167659,28/01/2024,10:59,Warehouse_FR_Paris,Szczecin,PL,Client_5,Cheese,,2864,1436,,1321.11,On-time,0
DEL429153,03/06/2024,09:55,Warehouse_DE_Hamburg,Lodz,PL,Client_6,Butter,B,2401,775,11.7,1040.35,On-time,0
DEL343704,26/01/2024,09:49,Warehouse_PL_Warsaw,Bremen,DE,Client_28,Butter,A,1702,895,11.7,995.58,On-time,0
DEL351164,04/01/2024,14:55,Warehouse_FR_Paris,Leipzig,DE,Client_13,Butter,C,2039,707,10.7,865.05,On-time,0
DEL470932,13/01/2024,13:53,Warehouse_FR_Paris,Toulouse,FR,Client_2,SMP,,5370,467,6.3,455.59,Delayed,9.2
DEL599913,21/01/2024,18:06,Warehouse_PL_Warsaw,The Hague,NL,Client_15,Butter,C,2401,1020,14.2,1197.4,On-time,0
DEL504233,22/05/2024,15:46,Warehouse_PL_Warsaw,Lille,FR,Client_14,Cheese,,850,1463,17,1276.54,On-time,0
DEL723076,23/02/2024,16:40,Warehouse_DE_Hamburg,Wroclaw,PL,Client_9,Cheese,,2808,892,13.3,990.23,On-time,0
DEL419488,01/03/2024,05:40,Warehouse_FR_Paris,Frankfurt,DE,Client_14,SMP,,7051,842,,854.86,Delayed,6.5
DEL833614,13/05/2024,10:02,Warehouse_DE_Hamburg,Bydgoszcz,PL,Client_25,Cheese,,3189,724,10.6,711.42,On-time,0
DEL718771,12/05/2024,05:57,Warehouse_DE_Hamburg,Antwerp,BE,Client_13,Cheese,,3963,465,6.3,547.84,On-time,0
DEL886758,05/01/2024,,Warehouse_PL_Warsaw,Seville,ES,Client_34,Cheese,,1431,2479,36.7,1921.35,On-time,0
DEL385451,05/01/2024,06:57,Warehouse_DE_Hamburg,Almere,NL,Client_22,Butter,A,1338,382,5.5,378.91,Delayed,8.6
DEL841241,04/05/2024,00:39,Warehouse_FR_Paris,Dortmund,DE,Client_27,Cheese,,726,966,12,759.8,On-time,0
DEL143669,21/05/2024,17:42,Warehouse_PL_Warsaw,Warsaw,PL,Client_14,SMP,,4724,189,2.3,174.61,On-time,0
DEL101258,06-22-2024,20:27:01,Warehouse_PL_Warsaw,Lodz,PL,Client_3,Butter,A,1891,131,1.9,170.51,On-time,
DEL930892,03/01/2024,03:34,Warehouse_PL_Warsaw,Naples,IT,Client_6,SMP,,4731,1534,23.1,1364.03,On-time,0
DEL713805,05/03/2024,08:54:40,Warehouse_PL_Warsaw,Katowice,PL,Client_18,Cheese,,3061,147,2.2,160.58,On-time,0
DEL500015,02/04/2024,10:36,Warehouse_FR_Paris,Lodz,PL,Client_2,Cheese,,1984,1430,19.1,1256.01,On-time,
DEL532776,03/05/2024,02:41,Warehouse_PL_Warsaw,Groningen,NL,Client_10,Butter,A,1882,1072,12.9,1234.65,On-time,
DEL152977,09/01/2024,16:49,Warehouse_FR_Paris,Rotterdam,NL,Client_20,SMP,,6495,472,6.2,469.53,On-time,0
DEL268657,13/03/2024,14:01,Warehouse_FR_Paris,Florence,IT,Client_7,Cheese,,2305,1026,14.3,1025.78,On-time,0
DEL769733,30/04/2024,12:46,Warehouse_DE_Hamburg,Lublin,PL,Client_24,Cheese,,1913,879,12.7,907.62,Delayed,4.5
DEL382312,20/03/2024,14:16,Warehouse_DE_Hamburg,Ghent,BE,Client_29,Cheese,,3292,414,6.4,421.18,On-time,0
DEL694635,05/11/2024,22:46,Warehouse_FR_Paris,The Hague,NL,Client_16,Butter,B,2295,433,6.1,470.44,On-time,0
DEL732209,11/01/2024,02:12,Warehouse_PL_Warsaw,Barcelona,ES,Client_14,Butter,C,3379,2549,41.2,3760.73,On-time,0
DEL840888,21/03/2024,13:55,Warehouse_DE_Hamburg,Dortmund,DE,Client_13,Cheese,,3149,172,2.5,196.29,On-time,0
DEL787890,28/01/2024,00:19,Warehouse_DE_Hamburg,Almere,NL,Client_27,Butter,B,1146,322,4.4,307.91,On-time,0
DEL282165,14/04/2024,21:44,Warehouse_FR_Paris,The Hague,NL,Client_4,Butter,C,2153,442,5.2,566.7,On-time,0
DEL506711,08/06/2024,14:08,Warehouse_PL_Warsaw,Katowice,PL,Client_10,Cheese,,3699,235,,248.4,On-time,0
DEL428638,11/06/2024,01:00,Warehouse_FR_Paris,Montpellier,FR,Client_23,SMP,,7236,378,6.1,322.65,On-time,0
DEL360192,31/05/2024,10:52,Warehouse_DE_Hamburg,Florence,IT,Client_24,Butter,A,3107,1510,18.9,2210.16,On-time,0
DEL467967,09/01/2024,21:52,Warehouse_DE_Hamburg,Szczecin,PL,Client_16,SMP,,5495,849,11.4,718.79,On-time,0
DEL840224,04/01/2024,19:27,Warehouse_PL_Warsaw,Nantes,FR,Client_7,Cheese,,4703,1413,21.6,1588.86,On-time,0
DEL468219,20/01/2024,16:17,Warehouse_DE_Hamburg,Gdansk,PL,Client_10,Butter,A,3453,794,12.8,1130,On-time,0
DEL578364,02/03/2024,11:51,Warehouse_FR_Paris,Almere,NL,Client_32,Cheese,,3697,414,6.4,170.1676149,On-time,
DEL104400,05/03/2024,22:22,Warehouse_DE_Hamburg,Lille,FR,Client_11,Butter,B,,831,11.7,226.2006393,On-time,0
DEL915484,03/05/2024,02:33,Warehouse_FR_Paris,Marseille,FR,Client_29,Butter,C,500,279,3.2,286.33,On-time,0
DEL640418,30/06/2024,15:30:12,Warehouse_FR_Paris,Szczecin,PL,Client_5,Butter,A,1886,1634,22.3,1937.02,On-time,0
DEL955944,15/05/2024,06:10,Warehouse_PL_Warsaw,Szczecin,PL,Client_17,SMP,,2141,267,3.7,207.16,Delayed,4.2
DEL147003,31/05/2024,04:09,Warehouse_DE_Hamburg,Seville,ES,Client_30,SMP,,4861,1817,22.2,1571.8,On-time,0
DEL566677,14/04/2024,02:39,Warehouse_PL_Warsaw,Nice,FR,Client_35,Butter,B,2941,1616,23.2,2312.37,On-time,0
DEL314007,11/02/2024,11:06,Warehouse_FR_Paris,Lille,FR,Client_5,SMP,,9054,175,2.8,181.9,On-time,0
DEL168608,09/01/2024,,Warehouse_FR_Paris,Warsaw,PL,Client_5,Cheese,,2179,1405,19.1,1435.11,On-time,0
DEL127470,05/06/2024,19:17,Warehouse_PL_Warsaw,Rotterdam,NL,Client_15,SMP,,4773,1178,,1106.35,Delayed,2.8
DEL706360,04/02/2024,11:14,Warehouse_PL_Warsaw,Lille,FR,Client_23,SMP,,3491,1562,24.2,1185.43,On-time,0
DEL168877,09/06/2024,21:50,Warehouse_DE_Hamburg,Bremen,DE,Client_10,SMP,,4526,562,6.8,517.67,On-time,0
DEL347677,19/05/2024,17:40,Warehouse_FR_Paris,Charleroi,BE,Client_21,Cheese,,3578,303,3.7,327.42,Delayed,7.3
DEL991730,13/04/2024,03:00,Warehouse_DE_Hamburg,Antwerp,BE,Client_13,Butter,,3407,429,5.8,645.57,On-time,0
DEL766556,05/02/2024,01:19,Warehouse_FR_Paris,Brussels,BE,Client_15,Butter,B,1603,267,3.7,313.79,On-time,0
DEL669419,11/01/2024,11:25,Warehouse_DE_Hamburg,Frankfurt,DE,Client_33,Butter,B,2853,369,5.4,422.82,On-time,0
DEL236145,30/05/2024,21:39,Warehouse_DE_Hamburg,Eindhoven,NL,Client_16,SMP,,4500,359,4.3,280.31,On-time,0
DEL555915,17/02/2024,10:43,Warehouse_DE_Hamburg,Warsaw,PL,Client_30,Butter,A,2364,760,11.5,990.93,On-time,0
DEL676581,26/04/2024,06:30,Warehouse_PL_Warsaw,Dusseldorf,DE,Client_27,SMP,,4993,782,11.2,722.17,On-time,0
DEL101987,08/03/2024,12:20,Warehouse_DE_Hamburg,Bordeaux,FR,Client_20,Butter,B,965,964,12,1001.8,On-time,0
DEL967958,31/03/2024,09:45,Warehouse_FR_Paris,Charleroi,BE,Client_31,SMP,,8022,266,3.5,262.34,On-time,0
DEL961198,13/03/2024,02:13,Warehouse_FR_Paris,Utrecht,NL,Client_31,SMP,,3485,451,6.9,355.72,On-time,0
DEL316456,27/02/2024,04:17,Warehouse_PL_Warsaw,Zaragoza,ES,Client_8,Butter,A,1950,2335,26.4,2938.75,On-time,0
DEL416453,02-14-2024,03:01,Warehouse_PL_Warsaw,Lille,FR,Client_20,Butter,B,1635,1405,18.5,1693.02,On-time,0
DEL776444,09/02/2024,22:03,Warehouse_PL_Warsaw,Nijmegen,NL,Client_21,SMP,,3159,1123,15.5,1014.67,On-time,0
DEL414388,19/04/2024,03:15,Warehouse_DE_Hamburg,Milan,IT,Client_13,Cheese,,3610,1588,21.3,1885.27,Delayed,11.2
DEL614579,30/06/2024,16:04,Warehouse_PL_Warsaw,Turin,IT,Client_13,SMP,,,1592,25.8,1411.41,On-time,0
DEL130581,09/06/2024,10:00,Warehouse_PL_Warsaw,Munich,DE,Client_29,SMP,,5805,746,11,634.05,On-time,0
DEL875702,07/02/2024,06:54,Warehouse_DE_Hamburg,Essen,DE,Client_4,SMP,,4753,575,9.2,425.52,On-time,0
DEL329735,11/06/2024,00:40,Warehouse_DE_Hamburg,Madrid,ES,Client_33,Cheese,,2522,1613,24.8,1347.46,On-time,0
DEL333365,20/06/2024,06:48,Warehouse_DE_Hamburg,Stuttgart,DE,Client_8,Cheese,,2304,249,,259.13,On-time,0
DEL322748,03/03/2024,17:16,Warehouse_FR_Paris,Warsaw,PL,Client_16,SMP,,4748,1424,21.6,1160.65,On-time,0
DEL138946,28/06/2024,,Warehouse_DE_Hamburg,Szczecin,PL,Client_10,Butter,A,2086,706,8.9,941.87,Delayed,6
DEL421046,27/05/2024,12:40,Warehouse_DE_Hamburg,Zaragoza,ES,Client_7,SMP,,3680,1766,20.2,1566.91,On-time,0
DEL770042,18/01/2024,03:25,Warehouse_PL_Warsaw,Zaragoza,ES,Client_27,Butter,A,2092,2309,28.5,2859.89,Delayed,9.6
DEL435367,04/01/2024,18:15,Warehouse_DE_Hamburg,Lublin,PL,Client_9,Butter,A,2188,858,13.8,932.26,On-time,0
DEL477174,02/01/2024,01:16,Warehouse_DE_Hamburg,Eindhoven,NL,Client_6,SMP,,5119,375,6,312.54,Delayed,2.3
DEL401972,12/02/2024,12:24,Warehouse_PL_Warsaw,Zaragoza,ES,Client_9,SMP,,,2241,28.1,2161.43,Delayed,3.5
DEL722905,11/03/2024,16:38,Warehouse_FR_Paris,Charleroi,BE,Client_4,Butter,C,1200,282,4.3,320.42,On-time,0
DEL991865,01/05/2024,04:14,Warehouse_PL_Warsaw,Bydgoszcz,PL,Client_34,Butter,A,1352,147,2,177.07,On-time,0
DEL670001,30/01/2024,02:12,Warehouse_FR_Paris,Milan,IT,Client_17,Cheese,,3388,993,11.6,866.05,On-time,0
DEL888408,05/01/2024,15:40,Warehouse_DE_Hamburg,Frankfurt,DE,Client_25,SMP,,4874,109,1.7,86.76,On-time,0
DEL432741,06/06/2024,09:11,Warehouse_PL_Warsaw,Leipzig,DE,Client_8,Cheese,,,892,13,766.36,On-time,0
DEL575402,03/05/2024,02:23,Warehouse_PL_Warsaw,Montpellier,FR,Client_18,Butter,A,2044,1520,20,1559.17,Delayed,5.2
DEL434443,27/06/2024,09:22,Warehouse_PL_Warsaw,Ghent,BE,Client_26,Butter,A,1350,1288,19.5,1592.05,On-time,0
DEL718507_DUP,27/04/2024,06:27,Warehouse_FR_Paris,Rotterdam,NL,Client_4,SMP,,6532,406,6.1,396.43,On-time,0
DEL318614,03-25-2024,21:38:06,Warehouse_PL_Warsaw,Naples,IT,Client_8,SMP,,6658,1374,17.6,1080.68,Delayed,11
DEL490152,05-16-2024,15:30,Warehouse_FR_Paris,Berlin,DE,Client_31,Butter,A,1893,982,,1174.96,On-time,0
DEL335388,22/02/2024,06:55,Warehouse_FR_Paris,Bordeaux,FR,Client_25,SMP,,5502,199,2.8,150.15,On-time,0
DEL288777,03/07/2024,01:50,Warehouse_PL_Warsaw,Ghent,BE,Client_7,Cheese,,2196,1126,12.9,1127.78,Delayed,8.4
DEL161945,09/02/2024,16:28,Warehouse_FR_Paris,Milan,IT,Client_3,Butter,B,2800,1113,14.6,1555.84,On-time,0
DEL507456,04/02/2024,10:01,Warehouse_FR_Paris,Nijmegen,NL,Client_13,Cheese,,1769,463,,446.37,On-time,0
DEL224548,24/01/2024,08:50:40,Warehouse_PL_Warsaw,Liege,BE,Client_16,SMP,,5038,1150,17.7,1038.88,On-time,0
DEL684526,12/06/2024,21:01,Warehouse_FR_Paris,Bydgoszcz,PL,Client_6,Butter,A,2597,1637,22.4,2226.28,On-time,0
DEL192645,10/02/2024,13:20,Warehouse_FR_Paris,Wroclaw,PL,Client_18,SMP,,4540,1468,20.3,1376.01,On-time,0
DEL922490,01/04/2024,23:33,Warehouse_PL_Warsaw,Lyon,FR,Client_35,SMP,,4938,1441,16.2,1128.45,On-time,0
DEL684041,22/05/2024,16:26,Warehouse_DE_Hamburg,Munich,DE,Client_9,SMP,,6663,518,7.6,494.97,On-time,0
DEL501157,07/02/2024,16:19,Warehouse_PL_Warsaw,Antwerp,BE,Client_23,Butter,A,2507,1117,15.6,1288.13,On-time,0
DEL936514,25/04/2024,14:26,Warehouse_DE_Hamburg,Madrid,ES,Client_13,Butter,B,2111,1591,22.4,1718,On-time,0
DEL974256,11/02/2024,15:07,Warehouse_PL_Warsaw,Essen,DE,Client_4,SMP,,3549,641,8.8,450.54,On-time,
DEL649414,21/01/2024,12:55,Warehouse_FR_Paris,Valencia,ES,Client_22,Cheese,,2418,847,13.3,837,Delayed,8.3
DEL949309,08/04/2024,02:02,Warehouse_DE_Hamburg,Leipzig,DE,Client_26,SMP,,5504,269,3.2,242.6,On-time,0
DEL719446,07/05/2024,23:45:53,Warehouse_PL_Warsaw,Leipzig,DE,Client_3,SMP,,1879,894,13.8,660.98,Delayed,4.4
